DateTime,Temp,DO,Airflow,OxygenFraction
2018-09-12 8:15,20.48250008,2.337500095,200559.5068,19.5733
2018-09-12 8:30,20.45140076,2.112499952,339961.7395,19.52615
2018-09-12 8:45,20.43429947,2.443750143,288904.6802,19.3034
2018-09-12 9:00,20.42350006,3.034374952,307818.0396,19.4057
2018-09-12 9:15,20.41939926,2.240625143,200848.7109,19.4412
2018-09-12 9:30,20.41670036,1.893750072,321810.0952,19.51385
2018-09-12 9:45,20.42040062,2.481250048,310276.7029,19.15385
2018-09-12 10:00,20.69669914,2.53125,319604.6777,19.31695
2018-09-12 10:15,20.69669914,2.350000143,314042.937,19.28895
2018-09-12 10:30,20.45210075,1.800000072,312027.6929,19.192
2018-09-12 10:45,20.46899986,2.503124952,320538.175,19.09475
2018-09-12 11:00,20.48649979,2.337500095,320838.4644,19.16
2018-09-12 11:15,20.49950027,2.412500143,320792.3987,19.1619
2018-09-12 11:30,20.51390076,2.412500143,321398.3057,19.1508
2018-09-12 11:45,20.52980042,2.309375048,321245.1343,19.11895
2018-09-12 12:00,20.54459953,2.212500095,321741.8372,19.0692
2018-09-12 12:15,20.56080055,2.299999952,320763.8123,19.05385
2018-09-12 12:30,20.5802002,2.28125,321291.925,19.0044
2018-09-12 12:45,20.60400009,2.240625143,322690.199,19.0032
2018-09-12 13:00,20.62050056,2.212500095,322246.0437,19.0271
2018-09-12 13:15,20.63369942,2.212500095,322319.729,19.02445
2018-09-12 13:30,20.64719963,2.287500143,322527.1399,19.01885
2018-09-12 13:45,20.66150093,2.212500095,322501.0474,18.9664
2018-09-12 14:00,20.6711998,2.262500048,322224.126,18.93445
2018-09-12 14:15,20.68549919,2.231250048,323247.7661,18.9543
2018-09-12 14:30,20.69709969,2.268749952,322518.0322,18.98415
2018-09-12 14:45,20.70980072,2.253124952,323265.1794,18.89815
2018-09-12 15:00,20.71680069,2.309375048,323264.4214,18.92315
2018-09-12 15:15,20.72360039,2.287500143,323167.5549,19.0062
2018-09-12 15:30,20.73489952,2.268749952,322997.5964,18.97295
2018-09-12 15:45,20.74300003,2.150000095,323911.7139,19.02445
2018-09-12 16:00,20.74710083,2.118750095,323438.8293,18.9863
2018-09-12 16:15,20.75519943,2.190624952,323863.1104,18.99605
2018-09-12 16:30,20.75830078,2.090625048,323440.8618,19.02115
2018-09-12 16:45,20.75919914,2.112499952,323844.2908,19.00605
2018-09-12 17:00,20.76320076,2.225000143,323578.6853,18.94195
2018-09-12 17:15,20.77400017,2.140625,323698.0408,18.9702
2018-09-12 17:30,20.76910019,2.25,318354.2139,18.94465
2018-09-12 17:45,20.77000046,2.350000143,320813.4155,18.9688
2018-09-12 18:00,20.76729965,2.481250048,317112.5281,19.02265
2018-09-12 18:15,20.76729965,2.25,319878.9185,19.00225
2018-09-12 18:30,20.76320076,2.381250143,323102.2192,19.0532
2018-09-12 18:45,20.75650024,2.450000048,323257.3792,19.1544
2018-09-12 19:00,20.75379944,2.325000048,323466.5149,19.0547
2018-09-12 19:15,20.75099945,2.337500095,322856.4111,19.1124
2018-09-12 19:30,20.74869919,2.421875,320969.9817,19.11635
2018-09-12 19:45,20.74080086,2.287500143,313832.373,19.14675
2018-09-12 20:00,20.73760033,2.418750048,320555.1599,19.1865
2018-09-12 20:15,20.73430061,2.350000143,315602.2925,19.25625
2018-09-12 20:30,20.73360062,2.509375095,314525.1819,19.17935
2018-09-12 20:45,20.73010063,2.331249952,314816.0999,19.231
2018-09-12 21:00,20.73089981,2.549999952,318293.02,19.27785
2018-09-12 21:15,20.73139954,2.331249952,314273.9026,19.32415
2018-09-12 21:30,20.73480034,2.337500095,315390.542,19.3231
2018-09-12 21:45,20.73900032,2.331249952,320850.2417,19.23275
2018-09-12 22:00,20.74570084,2.228125095,320983.8135,19.19625
2018-09-12 22:15,20.75250053,2.28125,320297.4097,19.2264
2018-09-12 22:30,20.75600052,2.112499952,320932.1777,19.31195
2018-09-12 22:45,20.75919914,2.090625048,319539.408,19.2868
2018-09-12 23:00,20.75919914,1.850000024,320289.5105,19.2837
2018-09-12 23:15,20.75919914,1.762500048,320619.0125,19.34135
2018-09-12 23:30,20.76000023,1.712499976,320523.5083,19.26275
2018-09-12 23:45,20.76189995,1.490625024,320342.0581,19.3052
2018-09-13 0:00,20.76189995,1.518750072,319537.6282,19.4002
2018-09-13 0:15,20.76320076,1.581250072,320075.6506,19.3503
2018-09-13 0:30,20.76320076,1.503125072,319292.688,19.36825
2018-09-13 0:45,20.76189995,1.459375024,319177.4194,19.3915
2018-09-13 1:00,20.76059914,1.503125072,319012.9211,19.3797
2018-09-13 1:15,20.75650024,1.390625,319903.0005,19.309
2018-09-13 1:30,20.75020027,1.421875,319469.3921,19.30885
2018-09-13 1:45,20.74029922,1.390625,319540.2649,19.39245
2018-09-13 2:00,20.73410034,1.431249976,318876.0864,19.4702
2018-09-13 2:15,20.71380043,1.431249976,319745.3357,19.46115
2018-09-13 2:30,20.70660019,1.518750072,319288.3813,19.3691
2018-09-13 2:45,20.69389915,1.568750024,319629.9463,19.3897
2018-09-13 3:00,20.68770027,1.578125,320452.5366,19.3679
2018-09-13 3:15,20.69309998,1.6875,319767.4512,19.3812
2018-09-13 3:30,20.68950081,1.662500024,319648.0078,19.28035
2018-09-13 3:45,20.68910027,1.790624976,320000.1306,19.34225
2018-09-13 4:00,20.68370056,1.8125,319855.3638,19.37315
2018-09-13 4:15,20.68370056,1.893750072,319890.0806,19.33565
2018-09-13 4:30,20.68230057,2.200000048,313349.1174,19.2406
2018-09-13 4:45,20.68079948,2.603125095,313309.6106,19.2472
2018-09-13 5:00,20.68370056,2.362499952,313017.6599,19.3576
2018-09-13 5:15,20.67830086,2.150000095,294248.1116,19.40555
2018-09-13 5:30,20.67630005,2.862499952,289643.1152,19.42075
2018-09-13 5:45,20.67210007,2.150000095,234912.1481,19.5711
2018-09-13 6:00,20.66749954,3.331249952,288383.6646,19.39255
2018-09-13 6:15,20.66069984,2.049999952,200225.9619,19.53615
2018-09-13 6:30,20.65259933,3.362499952,310411.3184,19.4595
2018-09-13 6:45,20.63909912,2.049999952,200193.5303,19.6462
2018-09-13 7:00,20.63509941,2.46875,313332.5281,19.5779
2018-09-13 7:15,20.62290001,2.409374952,288414.0747,19.46555
2018-09-13 7:30,20.60540009,2.6875,286379.0002,19.53385
2018-09-13 7:45,20.59860039,2.131250143,200062.002,19.59795
2018-09-13 8:00,20.59189987,2.668750048,200175.1611,19.53605
2018-09-13 8:15,20.5814991,2.590625048,,19.5669
2018-09-13 8:30,20.57920074,2.650000095,,19.4833
2018-09-13 8:45,20.56220055,2.309375048,,19.4921
2018-09-13 9:00,20.55809975,2.418750048,,19.5018
2018-09-13 9:15,20.54599953,2.118750095,,19.5048
2018-09-13 9:30,20.53700066,2.068750143,,19.3936
2018-09-13 9:45,20.53700066,2.112499952,,19.27245
2018-09-13 10:00,20.53380013,2.0625,,19.28835
2018-09-13 10:15,20.53560066,2.993750095,,19.2493
2018-09-13 10:30,20.54330063,2.3125,,19.2841
2018-09-13 10:45,20.55960083,2.549999952,,19.1289
2018-09-13 11:00,20.57299995,2.462500095,,19.1152
2018-09-13 11:15,20.5883007,2.471874952,,19.0371
2018-09-13 11:30,20.5991993,2.337500095,,19.0336
2018-09-13 11:45,20.61610031,2.228125095,,19.005
2018-09-13 12:00,20.63190079,2.28125,,18.98425
2018-09-13 12:15,20.65340042,2.225000143,,18.911
2018-09-13 12:30,20.67020035,2.009375095,,18.91725
2018-09-13 12:45,20.68910027,2.200000048,,18.9184
2018-09-13 13:00,20.70929909,2.131250143,,18.9325
2018-09-13 13:15,20.71879959,2.112499952,,18.92495
2018-09-13 13:30,20.72769928,1.762500048,341578.4326,18.87805
2018-09-13 13:45,20.73900032,2.653125048,309732.2534,18.8763
2018-09-13 14:00,20.75169945,2.700000048,312881.9678,18.88655
2018-09-13 14:15,20.75379944,2.231250048,305772.3962,18.82075
2018-09-13 14:30,20.77400017,2.140625,302466.7969,18.7776
2018-09-13 14:45,20.78750038,2.603125095,301825.2502,18.8799
2018-09-13 15:00,20.8010006,2.75,312502.9285,18.77775
2018-09-13 15:15,20.81669998,2.393749952,311489.3848,18.76885
2018-09-13 15:30,20.8239994,2.490625143,313063.1873,18.8292
2018-09-13 15:45,20.83069992,2.040625095,306019.9182,18.8283
2018-09-13 16:00,20.83209991,2.46875,312804.1077,18.81
2018-09-13 16:15,20.84420013,1.862500072,301465.0085,18.78835
2018-09-13 16:30,20.85630035,2.299999952,313106.5833,18.79425
2018-09-13 16:45,20.86079979,2.450000048,302449.9109,18.8085
2018-09-13 17:00,20.85770035,2.553125143,313154.7473,18.8197
2018-09-13 17:15,20.86980057,2.678125143,312026.3635,18.8178
2018-09-13 17:30,20.86079979,2.381250143,313528.8318,18.85285
2018-09-13 17:45,20.85280037,2.431250095,313819.574,18.8421
2018-09-13 18:00,20.85350037,2.174999952,312655.6055,18.8283
2018-09-13 18:15,20.84880066,2.040625095,314034.6313,18.82085
2018-09-13 18:30,20.83609962,2.362499952,313090.8838,18.8595
2018-09-13 18:45,20.82710075,2.225000143,309424.0759,18.9429
2018-09-13 19:00,20.81240082,2.25,312966.4526,18.94165
2018-09-13 19:15,20.79969978,2.509375095,312884.8572,18.91825
2018-09-13 19:30,20.80240059,2.3125,312945.9082,18.94875
2018-09-13 19:45,20.79859924,2.309375048,312350.647,18.9908
2018-09-13 20:00,20.78350067,2.450000048,312475.2539,19.02065
2018-09-13 20:15,20.77540016,2.190624952,309807.5208,19.1348
2018-09-13 20:30,20.76729965,2.331249952,311599.8633,19.0623
2018-09-13 20:45,20.76600075,2.503124952,310541.9897,19.15355
2018-09-13 21:00,20.76539993,2.46875,311283.6108,19.0529
2018-09-13 21:15,20.75110054,2.431250095,311164.3982,19.07295
2018-09-13 21:30,20.75519943,2.140625,310949.2859,19.13615
2018-09-13 21:45,20.75320053,2.431250095,311001.6357,19.09655
2018-09-13 22:00,20.75519943,2.381250143,311020.1917,19.08695
2018-09-13 22:15,20.75650024,2.331249952,310219.3872,19.1295
2018-09-13 22:30,20.76239967,2.240625143,310239.679,19.14205
2018-09-13 22:45,20.76099968,2.371875048,311097.5684,19.2346
2018-09-13 23:00,20.76729965,2.190624952,310280.614,19.21125
2018-09-13 23:15,20.77129936,2,310726.3293,19.19155
2018-09-13 23:30,20.77750015,1.96875,310695.6775,19.21465
2018-09-13 23:45,20.77809906,1.612500072,310899.1223,19.22925
2018-09-14 0:00,20.78750038,1.787500024,310901.9348,19.1664
2018-09-14 0:15,20.78890038,1.971875072,310857.7917,19.20415
2018-09-14 0:30,20.78890038,1.771875024,310804.0466,19.1793
2018-09-14 0:45,20.79829979,1.649999976,310290.3149,19.17265
2018-09-14 1:00,20.80150032,1.512500048,311508.2593,19.16835
2018-09-14 1:15,20.80369949,1.640625,310559.3921,19.236
2018-09-14 1:30,20.80240059,1.8125,310513.9966,19.2366
2018-09-14 1:45,20.78989983,1.831250072,311560.9167,19.19025
2018-09-14 2:00,20.79290009,2.040625095,310247.71,19.20195
2018-09-14 2:15,20.79290009,1.787500024,310746.9397,19.19545
2018-09-14 2:30,20.78800011,1.662500024,310507.262,19.2479
2018-09-14 2:45,20.7784996,1.662500024,310502.5928,19.22945
2018-09-14 3:00,20.77079964,1.712499976,310878.1274,19.17765
2018-09-14 3:15,20.76320076,1.990625024,311145.249,19.2244
2018-09-14 3:30,20.75729942,1.96875,310223.8806,19.18985
2018-09-14 3:45,20.75429916,1.971875072,305180.376,19.2834
2018-09-14 4:00,20.75790024,2.140625,304807.7966,19.27255
2018-09-14 4:15,20.75519943,2.381250143,304387.0532,19.28095
2018-09-14 4:30,20.75250053,2.409374952,303649.3433,19.2828
2018-09-14 4:45,20.74570084,2.350000143,281936.4917,19.27275
2018-09-14 5:00,20.73270035,3.293750048,304877.6697,19.3906
2018-09-14 5:15,20.74150085,2.518749952,276405.249,19.3875
2018-09-14 5:30,20.73220062,2.409374952,349378.8794,19.3737
2018-09-14 5:45,20.73410034,3.487499952,278094.6497,19.3233
2018-09-14 6:00,20.72629929,2.112499952,205607.7905,19.5767
2018-09-14 6:15,20.72820091,3.462500095,278945.6616,19.3968
2018-09-14 6:30,20.7227993,2.393749952,181168.8135,19.43575
2018-09-14 6:45,20.70330048,2.8125,205752.8979,19.3031
2018-09-14 7:00,20.69759941,2.606250048,203883.9917,19.28135
2018-09-14 7:15,20.68770027,2.881250143,204992.1167,19.2994
2018-09-14 7:30,20.68770027,2.390625,205455.6958,19.3023
2018-09-14 7:45,20.67149925,2.459375143,205365.0366,19.2923
2018-09-14 8:00,20.66069984,2.553125143,182911.4099,19.28935
2018-09-14 8:15,20.64319992,2.440624952,205270.4663,19.36335
2018-09-14 8:30,20.6284008,2.409374952,196640.7275,19.224
2018-09-14 8:45,20.6189003,2.481250048,204715.9204,19.28825
2018-09-14 9:00,20.61389923,2.012500048,205569.3164,19.08625
2018-09-14 9:15,20.6201992,2.481250048,205881.9434,19.05325
2018-09-14 9:30,20.60989952,2.331249952,205842.5903,19.0217
2018-09-14 9:45,20.63579941,1.831250072,197084.2896,18.9682
2018-09-14 10:00,20.63640022,3.131250143,299330.5847,18.84575
2018-09-14 10:15,20.65889931,2.731250048,306678.3838,18.9925
2018-09-14 10:30,20.66699982,1.550000072,202380.9521,18.80585
2018-09-14 10:45,20.68770027,1.649999976,343336.2012,18.81135
2018-09-14 11:00,20.7045002,2.799999952,284353.8245,18.69475
2018-09-14 11:15,20.7201004,1.625,207575.2441,18.76375
2018-09-14 11:30,20.73360062,2.46875,316004.7876,18.66295
2018-09-14 11:45,20.75250053,1.871875048,304631.2024,18.6707
2018-09-14 12:00,20.77939987,2.581249952,295900.0049,18.69515
2018-09-14 12:15,20.80319977,2.668750048,313286.8469,18.73035
2018-09-14 12:30,20.81900024,2.443750143,314060.3503,18.7401
2018-09-14 12:45,20.83340073,2.512500048,312432.1436,18.7902
2018-09-14 13:00,20.86170006,2.450000048,310148.822,18.77625
2018-09-14 13:15,20.87969971,2.053125143,309584.6411,18.65175
2018-09-14 13:30,20.89999962,2.271875143,300683.3093,18.72915
2018-09-14 13:45,20.92370033,2.590625048,311139.668,18.6311
2018-09-14 14:00,20.93860054,2.568750143,315021.4124,18.59055
2018-09-14 14:15,20.94919968,2.340625048,309397.9395,18.58425
2018-09-14 14:30,20.95879936,1.78125,304903.5205,18.6207
2018-09-14 14:45,20.96419907,2.431250095,315542.0215,18.6443
2018-09-14 15:00,20.97850037,2.131250143,314617.7087,18.6225
2018-09-14 15:15,20.9897995,2.143749952,315763.6047,18.6901
2018-09-14 15:30,20.99920082,1.990625024,315378.6877,18.60305
2018-09-14 15:45,21.00909996,2.040625095,315598.5132,18.6628
2018-09-14 16:00,21.00139999,2.100000143,315906.0535,18.69435
2018-09-14 16:15,21.00860023,1.971875072,315702.1802,18.77505
2018-09-14 16:30,21.01889992,1.981250048,315719.3188,18.68205
2018-09-14 16:45,21.03160095,2.040625095,315676.8127,18.60115
2018-09-14 17:00,21.03960037,1.981250048,315954.2175,18.6175
2018-09-14 17:15,21.05039978,2.012500048,315973.5315,18.6191
2018-09-14 17:30,21.03610039,1.918750048,315574.7827,18.6842
2018-09-14 17:45,21.03350067,2.040625095,315616.8054,18.73325
2018-09-14 18:00,21.03019905,1.931249976,315028.3667,18.78665
2018-09-14 18:15,21.03510094,1.993749976,314987.0361,18.79175
2018-09-14 18:30,21.02109909,1.921875,315402.5061,18.83495
2018-09-14 18:45,21.01350021,1.890625,315034.2883,18.90695
2018-09-14 19:00,21.00729942,2.025000095,314564.5239,18.90455
2018-09-14 19:15,21.0041008,1.971875072,313361.0156,18.9254
2018-09-14 19:30,20.99329948,1.899999976,314319.2102,18.9495
2018-09-14 19:45,20.97900009,1.918750048,314274.6167,19.09005
2018-09-14 20:00,20.97360039,1.868749976,306789.895,19.1051
2018-09-14 20:15,20.96999931,1.800000072,312127.5037,19.1037
2018-09-14 20:30,20.95660019,1.850000024,312288.5742,19.0703
2018-09-14 20:45,20.95199966,1.850000024,311680.9424,19.03235
2018-09-14 21:00,20.93989944,1.871875048,311491.2415,19.33625
2018-09-14 21:15,20.93180084,1.84375,311661.0901,19.10805
2018-09-14 21:30,20.92779922,1.850000024,309081.2476,19.1302
2018-09-14 21:45,20.92910004,1.862500072,310914.1406,19.06815
2018-09-14 22:00,20.92860031,1.825000048,310784.9744,19.11065
2018-09-14 22:15,20.92289925,1.859375,311004.3823,19.16685
2018-09-14 22:30,20.92510033,1.78125,310479.6094,19.162
2018-09-14 22:45,20.91839981,1.740625024,310645.1184,19.1567
2018-09-14 23:00,20.9204998,1.743749976,310865.8557,19.13185
2018-09-14 23:15,20.91889954,1.762500048,310212.5098,19.19275
2018-09-14 23:30,20.91349983,1.762500048,311042.1423,19.2548
2018-09-14 23:45,20.91239929,1.825000048,310386.1707,19.2061
2018-09-15 0:00,20.9178009,1.731250048,309971.3379,19.221
2018-09-15 0:15,20.91239929,1.78125,311028.1128,19.1207
2018-09-15 0:30,20.91430092,1.753125072,310608.3362,19.1689
2018-09-15 0:45,20.90530014,1.681249976,309515.8557,19.23315
2018-09-15 1:00,20.90209961,1.743749976,310106.7224,19.19745
2018-09-15 1:15,20.89760017,1.831250072,309530.7532,19.27025
2018-09-15 1:30,20.89679909,1.568750024,310247.4463,19.3466
2018-09-15 1:45,20.88739967,1.481250048,309834.0747,19.20505
2018-09-15 2:00,20.88059998,1.418750048,309920.5481,19.25145
2018-09-15 2:15,20.87520027,1.403125048,309934.7974,19.33675
2018-09-15 2:30,20.86980057,1.371875048,309912.2864,19.25725
2018-09-15 2:45,20.86039925,1.334375024,309562.6245,19.26935
2018-09-15 3:00,20.84280014,1.350000024,309589.8486,19.31055
2018-09-15 3:15,20.82130051,1.431249976,309954.8145,19.32465
2018-09-15 3:30,20.8090992,1.381250024,309866.1438,19.22005
2018-09-15 3:45,20.8064003,1.350000024,310157.7869,19.3123
2018-09-15 4:00,20.78350067,1.34375,310060.6238,19.26245
2018-09-15 4:15,20.76320076,1.431249976,309844.3469,19.2846
2018-09-15 4:30,20.75160027,1.331250072,310256.1475,19.26175
2018-09-15 4:45,20.73360062,1.5,309475.3711,19.2722
2018-09-15 5:00,20.72470093,1.712499976,309611.4697,19.28025
2018-09-15 5:15,20.72139931,2.171875,304061.814,19.35765
2018-09-15 5:30,20.7159996,2.871875048,282339.2725,19.48235
2018-09-15 5:45,20.69989967,2.971874952,303651.134,19.6052
2018-09-15 6:00,20.70120049,2.268749952,297764.2859,19.54025
2018-09-15 6:15,20.69709969,2.268749952,194389.2773,19.4801
2018-09-15 6:30,20.68770027,3.25,275412.5903,19.4828
2018-09-15 6:45,20.68530083,2.400000095,316578.7463,19.5804
2018-09-15 7:00,20.68169975,2.690624952,274940.1123,19.48545
2018-09-15 7:15,20.67560005,2.900000095,304458.4314,19.5286
2018-09-15 7:30,20.66069984,2.481250048,279097.8113,19.46195
2018-09-15 7:45,20.64990044,3.299999952,303231.7639,19.47985
2018-09-15 8:00,20.64049911,2.262500048,183220.8948,19.42165
2018-09-15 8:15,20.6284008,2.790625095,203409.2505,19.4254
2018-09-15 8:30,20.61619949,2.881250143,297058.9966,19.2831
2018-09-15 8:45,20.6215992,2.318750143,205600.0562,19.28445
2018-09-15 9:00,20.61619949,2.59375,205777.2656,19.26275
2018-09-15 9:15,20.61800003,2.25,203546.4478,19.1501
2018-09-15 9:30,20.58919907,1.675000072,206838.3252,19.03065
2018-09-15 9:45,20.58049965,2.481250048,307380.1685,18.8215
2018-09-15 10:00,20.59399986,1.84375,303610.5615,18.98335
2018-09-15 10:15,20.60720062,2.921875,299994.7742,18.80345
2018-09-15 10:30,20.60540009,1.403125048,207660.8716,18.862
2018-09-15 10:45,20.61750031,2.043750048,311598.9954,18.6979
2018-09-15 11:00,20.64660072,2.290625095,317244.9243,18.7017
2018-09-15 11:15,20.66010094,2.450000048,316126.5161,18.72855
2018-09-15 11:30,20.67959976,2.337500095,316528.7805,18.6581
2018-09-15 11:45,20.72060013,2.012500048,316941.4819,18.57995
2018-09-15 12:00,20.73810005,1.75,316194.928,18.49955
2018-09-15 12:15,20.75379944,1.681249976,317374.6619,18.5372
2018-09-15 12:30,20.77589989,1.675000072,316474.0356,18.8248
2018-09-15 12:45,20.79430008,1.653125048,316561.5747,18.75615
2018-09-15 13:00,20.8185997,1.681249976,316240.752,18.7664
2018-09-15 13:15,20.85899925,1.625,317067.8467,18.5964
2018-09-15 13:30,20.89620018,1.631250024,316905.3369,18.48565
2018-09-15 13:45,20.93320084,1.625,317090.7312,18.53835
2018-09-15 14:00,20.9673996,1.478124976,318460.0342,18.54425
2018-09-15 14:15,21.01180077,1.431249976,318143.4412,18.499
2018-09-15 14:30,21.04100037,1.490625024,318655.6787,18.33285
2018-09-15 14:45,21.06609917,1.5,318429.2285,18.42315
2018-09-15 15:00,21.08539963,1.381250024,318041.3672,18.4211
2018-09-15 15:15,21.10840034,1.381250024,318785.7349,18.6001
2018-09-15 15:30,21.13389969,1.371875048,318312.345,18.5862
2018-09-15 15:45,21.13800049,1.431249976,317175.8643,18.6293
2018-09-15 16:00,21.16950035,1.362500072,318628.8721,18.73825
2018-09-15 16:15,21.1923008,1.300000072,318950.9363,18.54095
2018-09-15 16:30,21.21389961,1.350000024,318941.521,18.528
2018-09-15 16:45,21.23629951,1.359375,317777.8821,18.56475
2018-09-15 17:00,21.24839973,1.25,318608.1079,18.66185
2018-09-15 17:15,21.25429916,1.200000048,318231.2659,18.76525
2018-09-15 17:30,21.26589966,1.190625072,317619.5361,18.81635
2018-09-15 17:45,21.26589966,1.234375,317554.2993,18.805
2018-09-15 18:00,21.27000046,1.28125,316598.5327,18.81245
2018-09-15 18:15,21.27129936,1.221875072,317223.0505,18.8728
2018-09-15 18:30,21.27529907,1.184375048,316882.782,18.8798
2018-09-15 18:45,21.26320076,1.212499976,316162.8479,18.84665
2018-09-15 19:00,21.26099968,1.237500072,316981.4172,18.8934
2018-09-15 19:15,21.26589966,1.237500072,316954.4568,19.084
2018-09-15 19:30,21.25779915,1.231250048,315742.4561,19.0531
2018-09-15 19:45,21.24360085,1.221875072,315358.2751,19.06225
2018-09-15 20:00,21.23900032,1.25,315729.3494,19.0689
2018-09-15 20:15,21.23579979,1.271875024,314047.8369,18.983
2018-09-15 20:30,21.23629951,1.362500072,314625.7727,19.03385
2018-09-15 20:45,21.2227993,1.325000048,313995.0366,19.255
2018-09-15 21:00,21.2269001,1.381250024,313431.1523,19.0255
2018-09-15 21:15,21.21479988,1.350000024,313659.2395,19.18405
2018-09-15 21:30,21.21209908,1.443750024,313189.6179,19.1847
2018-09-15 21:45,21.2071991,1.581250072,311525.8923,19.20615
2018-09-15 22:00,21.19370079,1.662500024,313275.4102,19.1595
2018-09-15 22:15,21.19319916,1.578125,309053.7488,19.15385
2018-09-15 22:30,21.18560028,1.649999976,312440.9326,19.18635
2018-09-15 22:45,21.18320084,1.640625,307476.2439,19.276
2018-09-15 23:00,21.18160057,1.581250072,312316.5564,19.18285
2018-09-15 23:15,21.17169952,1.550000072,312382.5952,19.309
2018-09-15 23:30,21.17429924,1.490625024,312971.0229,19.1652
2018-09-15 23:45,21.17079926,1.612500072,312359.1943,19.1072
2018-09-16 0:00,21.1616993,1.662500024,312050.2039,19.1064
2018-09-16 0:15,21.15189934,1.59375,312838.0664,19.177
2018-09-16 0:30,21.13979912,1.581250072,312717.4915,19.1712
2018-09-16 0:45,21.13929939,1.418750048,311902.7673,19.2575
2018-09-16 1:00,21.125,1.381250024,312355.5908,19.213
2018-09-16 1:15,21.12479973,1.5,311482.793,19.178
2018-09-16 1:30,21.11380005,1.440625072,311460.0952,19.2329
2018-09-16 1:45,21.09219933,1.46875,311707.0898,19.19285
2018-09-16 2:00,21.08679962,1.450000048,312027.9785,19.11755
2018-09-16 2:15,21.07329941,1.512500048,311848.1873,19.16035
2018-09-16 2:30,21.05450058,1.581250072,311514.0051,19.1458
2018-09-16 2:45,21.03960037,1.512500048,311356.9226,19.20015
2018-09-16 3:00,21.02890015,1.649999976,311204.7839,19.16935
2018-09-16 3:15,21.00589943,1.731250048,311051.8103,19.18925
2018-09-16 3:30,20.97540092,1.628125072,310763.2544,19.2443
2018-09-16 3:45,20.95610046,1.784375072,311260.8582,19.20405
2018-09-16 4:00,20.93860054,2.559375048,302658.0579,19.2188
2018-09-16 4:15,20.94669914,3.100000143,285098.5437,19.31215
2018-09-16 4:30,20.93099976,2.775000095,305014.3506,19.4491
2018-09-16 4:45,20.93939972,3.200000048,275613.6511,19.37595
2018-09-16 5:00,20.92779922,3.424999952,292822.4487,19.41325
2018-09-16 5:15,20.92510033,2.321875095,184789.6875,19.40195
2018-09-16 5:30,20.92420006,2.712500095,278426.0413,19.29835
2018-09-16 5:45,20.92180061,2.450000048,183523.4912,19.36075
2018-09-16 6:00,20.9109993,3.118750095,303645.52,19.42
2018-09-16 6:15,20.90209961,2.71875,275595.4358,19.32315
2018-09-16 6:30,20.89319992,2.553125143,204997.1045,19.53265
2018-09-16 6:45,20.88190079,2.162500143,197874.8657,19.4026
2018-09-16 7:00,20.8757,2.993750095,203110.3345,19.3024
2018-09-16 7:15,20.85409927,2.25,200249.4287,19.38325
2018-09-16 7:30,20.84560013,2.8125,204825.8716,19.17285
2018-09-16 7:45,20.8239994,2.0625,205139.4214,19.25165
2018-09-16 8:00,20.81369972,2.603125095,192489.1479,19.2434
2018-09-16 8:15,20.81990051,2.543750048,205357.1045,19.29025
2018-09-16 8:30,20.79430008,2.640625,185326.5894,19.1398
2018-09-16 8:45,20.78750038,2.518749952,205853.0933,19.1552
2018-09-16 9:00,20.79070091,2.53125,205671.7529,18.95765
2018-09-16 9:15,20.78619957,2.581249952,206424.0308,18.976
2018-09-16 9:30,20.78800011,2.331249952,197478.9844,18.9414
2018-09-16 9:45,20.75970078,2.228125095,207314.5605,18.7753
2018-09-16 10:00,20.74710083,2.5625,334209.9023,18.7975
2018-09-16 10:15,20.76510048,2.543750048,282951.925,18.8044
2018-09-16 10:30,20.77400017,1.862500072,207925.0928,18.8135
2018-09-16 10:45,20.76059914,1.725000024,207399.397,18.64975
2018-09-16 11:00,20.77939987,3.0625,298370.3247,18.52425
2018-09-16 11:15,20.79750061,2.521875143,314586.2219,18.65515
2018-09-16 11:30,20.81990051,1.603124976,196614.624,18.60455
2018-09-16 11:45,20.83749962,2.003124952,317937.7332,18.66185
2018-09-16 12:00,20.87030029,2.568750143,313850.4346,18.4954
2018-09-16 12:15,20.90010071,2.543750048,311271.9763,18.56775
2018-09-16 12:30,20.92830086,2.381250143,315918.6768,18.5097
2018-09-16 12:45,20.94129944,2.25,317052.6086,18.5647
2018-09-16 13:00,20.98250008,2.443750143,317133.5559,18.50535
2018-09-16 13:15,21.00119972,2.321875095,316816.0291,18.5678
2018-09-16 13:30,21.02750015,2.131250143,317863.2349,18.513
2018-09-16 13:45,21.04500008,2.040625095,317814.8511,18.51125
2018-09-16 14:00,21.06119919,1.725000024,317803.5571,18.4648
2018-09-16 14:15,21.06839943,1.5625,316799.4397,18.4501
2018-09-16 14:30,21.09539986,1.490625024,317417.2998,18.46175
2018-09-16 14:45,21.10569954,1.393750072,317010.1575,18.5044
2018-09-16 15:00,21.11050034,1.371875048,316862.655,18.4626
2018-09-16 15:15,21.11380005,1.381250024,317225.8301,18.66965
2018-09-16 15:30,21.13929939,1.274999976,318099.2212,18.62135
2018-09-16 15:45,21.16360092,1.300000072,317890.0195,18.399
2018-09-16 16:00,21.17840004,1.240625024,318251.6125,18.4244
2018-09-16 16:15,21.17300034,1.212499976,317712.9968,18.558
2018-09-16 16:30,21.20369911,1.131250024,317714.5349,18.53575
